loan_id,payer_id,program_id,loan_amount,interest_rate,loan_term_years,loan_term_months,loan_type,institution_name,institution_city,institution_province,education_value,down_payment,ltv_ratio,origination_date,disbursement_date,maturity_date,current_balance,loan_status,lender,program_duration_years,monthly_payment,grace_period_months
384,384,8,62118.49,5.258,20,240,Graduate Student Loan,NAIT,Edmonton,Alberta,98292.32371053254,36173.83371053254,63.2,2023-03-02,2023-05-10,2043-03-02,58252.12,Active,TD Student Line of Credit,2,418.86,12
385,385,8,140516.34,7.229,15,180,Education Line of Credit,University of Ottawa,Ottawa,Ontario,172166.43442074404,31650.094420744048,81.62,2022-01-02,2023-09-13,2037-01-02,121476.17,Active,TD Canada Trust,2,1281.06,12
386,386,39,286366.91,3.517,20,240,Graduate Student Loan,McMaster University,Hamilton,Ontario,405650.5907888762,119283.6807888762,70.59,2022-08-02,2023-01-02,2042-08-02,247728.67,Active,Scotiabank Student Line of Credit,5,1663.32,0
387,387,29,203982.09,7.236,20,240,Education Line of Credit,University of Ottawa,Ottawa,Ontario,286832.4575331601,82850.36753316011,71.12,2025-10-02,2025-12-27,2045-10-02,201664.5,Active,TD Canada Trust,4,1610.5,0
388,388,8,69380.11,6.296,20,240,Education Line of Credit,University of British Columbia,Vancouver,British Columbia,85147.59676440571,15767.486764405709,81.48,2024-05-02,2024-07-08,2044-05-02,65846.2,Active,TD Canada Trust,2,508.98,0
389,389,20,168020.63,6.166,20,240,Education Line of Credit,University of Calgary,Calgary,Alberta,202652.0893652119,34631.45936521189,82.91,2025-06-02,2025-07-03,2045-06-02,166583.39,In Deferment,TD Canada Trust,4,1219.9,6
390,390,21,270151.82,3.991,15,180,Graduate Student Loan,University of British Columbia,Vancouver,British Columbia,329084.06846444967,58932.24846444966,82.09,2021-03-02,2024-09-01,2036-03-02,211791.83,Active,BMO Student Banking Program,4,1997.06,12
391,391,39,315124.7,3.914,15,180,Professional Student Loan,University of Ottawa,Ottawa,Ontario,375693.67608721054,60568.976087210525,83.88,2023-10-02,2024-05-13,2038-10-02,282986.37,Active,Scotiabank Student Line of Credit,4,2317.38,6
392,392,5,105604.22,10.962,15,180,Private Education Loan,NAIT,Edmonton,Alberta,127509.30058091549,21905.080580915484,82.82,2021-05-02,2023-05-02,2036-05-02,89804.2,Active,CIBC,2,1197.78,6
393,393,16,381605.48,4.163,20,240,Student Loan,Carleton University,Ottawa,Ontario,441341.5292512505,59736.049251250515,86.46,2024-12-02,2025-01-24,2044-12-02,377498.13,Active,Bank of Nova Scotia,5,2345.36,12
394,394,1,170874.29,4.952,20,240,Graduate Student Loan,University of Victoria,Victoria,British Columbia,192846.1159255674,21971.82592556739,88.61,2025-02-02,2025-03-06,2045-02-02,164862.3,Active,National Bank of Canada,2,1123.17,0
395,395,35,271661.89,4.075,25,300,Education Line of Credit,McMaster University,Hamilton,Ontario,308165.3401217641,36503.45012176409,88.15,2025-02-02,2025-03-31,2050-02-02,267430.36,Active,TD Student Line of Credit,5,1445.21,6
396,396,9,302456.12,4.369,15,180,Graduate Student Loan,NAIT,Edmonton,Alberta,363453.57340559945,60997.45340559946,83.22,2022-10-02,2024-09-05,2037-10-02,264730.54,Active,Canada Student Loans Program,4,2293.57,12
397,397,12,102226.74,6.88,20,240,Education Line of Credit,University of Calgary,Calgary,Alberta,125935.81992344433,23709.079923444326,81.17,2020-12-02,2024-01-05,2040-12-02,88572.02,Active,RBC Student Banking,3,785.22,6
398,398,19,231527.14,6.977,15,180,Private Education Loan,Queen's University,Kingston,Ontario,359558.7780499854,128031.6380499854,64.39,2021-11-02,2022-01-03,2036-11-02,197750.03,Active,Provincial Student Aid,5,2078.06,12
399,399,29,212339.82,5.277,25,300,Graduate Student Loan,Dalhousie University,Halifax,Nova Scotia,309150.859665393,96811.03966539301,68.68,2021-05-02,2023-05-11,2046-05-02,189355.51,Active,Scotiabank Student Line of Credit,5,1275.83,0
400,400,6,296335.65,3.901,20,240,Graduate Student Loan,McMaster University,Hamilton,Ontario,372515.36634163844,76179.71634163841,79.55,2020-08-02,2024-05-02,2040-08-02,234274.65,Active,RBC Student Banking,4,1780.31,0
401,401,4,72968.37,9.725,15,180,Parent PLUS Loan,University of Calgary,Calgary,Alberta,90725.80933792272,17757.439337922726,80.43,2022-02-02,2022-03-04,2037-02-02,64971.57,Active,Royal Bank of Canada,2,771.89,12
402,402,13,312145.29,2.812,20,240,Graduate Student Loan,Ryerson University,Toronto,Ontario,436780.245135547,124634.95513554703,71.47,2023-11-02,2024-01-06,2043-11-02,283058.87,Active,Canada Student Loans Program,5,1701.92,0
403,403,36,102082.49,4.3469999999999995,20,240,Graduate Student Loan,York University,Toronto,Ontario,144658.340295991,42575.85029599098,70.57,2021-07-02,2022-05-09,2041-07-02,85172.28,Active,Canada Student Loans Program,2,637.42,0
404,404,16,245854.38,10.999,20,240,Private Education Loan,University of Toronto,Toronto,Ontario,290797.60827779124,44943.22827779123,84.54,2019-05-02,2023-09-12,2039-05-02,213704.7,Active,Scotiabank Student Line of Credit,4,2537.51,6
405,405,3,182736.39,4.962,25,300,Professional Student Loan,York University,Toronto,Ontario,254200.4736964945,71464.08369649449,71.89,2024-03-02,2024-05-29,2049-03-02,174626.1,Active,Bank of Montreal,5,1064.22,0
406,406,8,185597.54,4.009,25,300,Professional Student Loan,Concordia University,Montreal,Quebec,233989.95874022727,48392.418740227266,79.32,2021-07-02,2024-05-05,2046-07-02,165587.86,Active,TD Student Line of Credit,3,980.57,6
407,407,17,79330.04,4.311,15,180,Graduate Student Loan,University of Calgary,Calgary,Alberta,103267.90616603906,23937.866166039064,76.82,2025-07-02,2025-09-08,2040-07-02,76460.88,Active,Provincial Student Aid,2,599.23,0
408,408,27,188607.35,5.089,15,180,Graduate Student Loan,University of Ottawa,Ottawa,Ontario,311591.1208073976,122983.77080739758,60.53,2021-10-02,2024-01-11,2036-10-02,156482.29,In Deferment,Provincial Student Aid,4,1500.25,12
409,409,21,139368.14,5.401,20,240,Student Loan,Carleton University,Ottawa,Ontario,189766.5618178536,50398.42181785358,73.44,2022-05-02,2022-05-08,2042-05-02,127129.27,Active,National Bank of Canada,3,950.92,12
410,410,41,86463.74,5.895,15,180,Education Line of Credit,Concordia University,Montreal,Quebec,135168.11865172515,48704.37865172514,63.97,2024-05-02,2024-07-19,2039-05-02,79178.19,Active,Canada Student Loans Program,2,724.73,0
411,411,25,202310.85,2.718,15,180,Professional Student Loan,University of Victoria,Victoria,British Columbia,244082.94325675498,41772.093256754975,82.89,2019-08-02,2022-05-07,2034-08-02,121362.99,Active,RBC Student Banking,4,1369.85,0
412,412,27,99679.26,11.004,15,180,Private Education Loan,University of Manitoba,Winnipeg,Manitoba,117824.82562055286,18145.565620552865,84.6,2024-04-02,2024-07-01,2039-04-02,96912.78,Active,Bank of Montreal,2,1133.2,12
413,413,15,305353.67,6.431,15,180,Education Line of Credit,Concordia University,Montreal,Quebec,358381.898290759,53028.22829075903,85.2,2018-05-02,2023-01-10,2033-05-02,188706.36,Active,Bank of Montreal,5,2648.39,6
414,414,27,121493.14,10.009,25,300,Parent PLUS Loan,Simon Fraser University,Burnaby,British Columbia,140816.22939962673,19323.089399626726,86.28,2023-10-02,2023-12-01,2048-10-02,118391.3,Active,TD Student Line of Credit,2,1104.78,0
415,415,8,98420.82,4.5920000000000005,25,300,Student Loan,Memorial University,St. John's,Newfoundland,127426.22365233993,29005.403652339926,77.24,2025-08-02,2025-09-30,2050-08-02,98420.82,In Grace Period,TD Canada Trust,2,552.21,12
416,416,40,142223.85,10.442,20,240,Parent PLUS Loan,Concordia University,Montreal,Quebec,234780.14754134289,92556.29754134288,60.58,2024-03-02,2024-05-30,2044-03-02,137309.63,Active,Provincial Student Aid,4,1414.4,0
417,417,41,162044.97,12.572,20,240,Parent PLUS Loan,University of Toronto,Toronto,Ontario,214795.63573309864,52750.665733098635,75.44,2022-02-02,2023-05-06,2042-02-02,152148.95,Active,Scotiabank Student Line of Credit,4,1849.29,0
418,418,13,281463.06,8.463000000000001,25,300,Education Line of Credit,McGill University,Montreal,Quebec,396437.33495602384,114974.27495602384,71.0,2025-12-02,2026-02-03,2050-12-02,281463.06,In Grace Period,Scotiabank Student Line of Credit,5,2259.4,12
419,419,29,157986.02,5.289,20,240,Professional Student Loan,Carleton University,Ottawa,Ontario,248536.93433337877,90550.91433337878,63.57,2021-06-02,2023-09-05,2041-06-02,136316.64,Active,TD Student Line of Credit,3,1068.02,6
420,420,4,129164.04,7.838,20,240,Private Education Loan,University of Waterloo,Waterloo,Ontario,148388.03038430135,19223.99038430136,87.04,2023-01-02,2023-01-13,2043-01-02,122581.14,Active,TD Canada Trust,3,1067.39,12
421,421,18,142908.76,4.851,25,300,Professional Student Loan,University of Toronto,Toronto,Ontario,160624.55343090594,17715.793430905935,88.97,2026-02-02,2026-03-26,2051-02-02,142663.4,Active,Royal Bank of Canada,2,823.07,0
422,422,19,91087.53,6.489,25,300,Education Line of Credit,Dalhousie University,Halifax,Nova Scotia,149157.73318475566,58070.203184755665,61.07,2024-02-02,2024-04-21,2049-02-02,87695.79,Active,Scotiabank Student Line of Credit,2,614.4,0
423,423,27,266228.7,9.924,25,300,Parent PLUS Loan,University of Alberta,Edmonton,Alberta,415220.6770376918,148991.9770376918,64.12,2022-08-02,2023-09-09,2047-08-02,255494.14,Active,National Bank of Canada,5,2404.97,0
424,424,14,159329.42,8.718,15,180,Parent PLUS Loan,McMaster University,Hamilton,Ontario,224901.69342446802,65572.273424468,70.84,2021-10-02,2023-01-10,2036-10-02,134631.42,Active,BMO Student Banking Program,4,1589.41,6
425,425,8,232199.08,12.497,20,240,Parent PLUS Loan,University of Victoria,Victoria,British Columbia,385468.9901337775,153269.9101337775,60.24,2023-01-02,2024-05-15,2043-01-02,225397.36,Active,BMO Student Banking Program,4,2637.62,12
426,426,1,143756.2,9.856,15,180,Private Education Loan,Dalhousie University,Halifax,Nova Scotia,164589.3142393201,20833.1142393201,87.34,2021-12-02,2023-01-03,2036-12-02,124207.66,Active,BMO Student Banking Program,3,1532.17,6
427,427,23,292884.71,7.986,25,300,Education Line of Credit,NAIT,Edmonton,Alberta,420069.30308225914,127184.59308225912,69.72,2019-09-02,2023-01-05,2044-09-02,260417.09,Active,RBC Student Banking,5,2257.82,0
428,428,27,178560.71,4.531,25,300,Education Line of Credit,Memorial University,St. John's,Newfoundland,226347.5982133048,47786.8882133048,78.89,2022-10-02,2024-09-06,2047-10-02,163961.2,Active,CIBC,3,995.64,0
429,429,3,101528.66,2.563,15,180,Professional Student Loan,Carleton University,Ottawa,Ontario,126298.83431849882,24770.174318498815,80.39,2021-05-02,2024-01-15,2036-05-02,72439.55,In Deferment,Royal Bank of Canada,2,680.0,0
430,430,23,277462.7,2.803,25,300,Student Loan,McMaster University,Hamilton,Ontario,337923.58103704615,60460.88103704614,82.11,2024-01-02,2024-02-24,2049-01-02,263716.98,Active,Scotiabank Student Line of Credit,5,1287.51,6
431,431,31,226445.26,11.044,25,300,Parent PLUS Loan,Dalhousie University,Halifax,Nova Scotia,314115.92377469945,87670.66377469944,72.09,2022-02-02,2024-01-11,2047-02-02,218754.42,Active,Royal Bank of Canada,5,2226.63,6
432,432,17,80999.46,3.4,20,240,Student Loan,Simon Fraser University,Burnaby,British Columbia,133187.64594593257,52188.185945932564,60.82,2024-10-02,2024-12-27,2044-10-02,79572.7,Active,CIBC,2,465.61,12
433,433,39,201160.97,3.612,25,300,Student Loan,NAIT,Edmonton,Alberta,256340.77033171535,55179.80033171535,78.47,2020-07-02,2023-01-07,2045-07-02,172011.0,Active,Royal Bank of Canada,5,1019.18,6
434,434,22,143859.38,7.123,25,300,Education Line of Credit,Queen's University,Kingston,Ontario,235054.24295632093,91194.86295632093,61.2,2020-06-02,2022-05-14,2045-06-02,130094.22,Active,RBC Student Banking,3,1028.08,6
435,435,32,119300.94,6.875,15,180,Parent PLUS Loan,Carleton University,Ottawa,Ontario,188332.42617616203,69031.48617616203,63.35,2024-08-02,2024-09-19,2039-08-02,111262.25,Active,Provincial Student Aid,4,1063.99,0
436,436,9,136264.4,3.994,20,240,Professional Student Loan,McMaster University,Hamilton,Ontario,197477.03636716137,61212.63636716138,69.0,2021-12-02,2022-05-11,2041-12-02,115196.67,Active,CIBC,3,825.3,0
437,437,2,157057.06,3.674,25,300,Professional Student Loan,University of Manitoba,Winnipeg,Manitoba,223766.4329653826,66709.37296538262,70.19,2024-05-02,2024-07-01,2049-05-02,151479.3,Active,National Bank of Canada,3,801.0,6
438,438,34,82381.49,2.597,20,240,Student Loan,Concordia University,Montreal,Quebec,105376.59584284935,22995.10584284934,78.18,2025-10-02,2025-12-25,2045-10-02,82381.49,Active,Bank of Nova Scotia,2,440.45,6
439,439,32,144514.89,11.532,20,240,Private Education Loan,Concordia University,Montreal,Quebec,181305.65341089253,36790.76341089251,79.71,2021-09-02,2022-05-06,2041-09-02,134838.43,Active,TD Canada Trust,3,1544.34,6
440,440,37,138142.55,3.411,25,300,Graduate Student Loan,Dalhousie University,Halifax,Nova Scotia,204469.15413061503,66326.60413061504,67.56,2024-04-02,2024-05-16,2049-04-02,132751.57,Active,TD Canada Trust,4,685.0,6
441,441,16,144144.3,4.167,15,180,Education Line of Credit,University of Ottawa,Ottawa,Ontario,182035.14394541702,37890.84394541703,79.18,2021-10-02,2024-01-11,2036-10-02,109892.36,Active,Bank of Montreal,4,1078.32,0
442,442,6,172521.03,4.88,15,180,Professional Student Loan,University of British Columbia,Vancouver,British Columbia,205389.2228812974,32868.19288129741,84.0,2026-04-02,2026-05-29,2041-04-02,172521.03,Active,Provincial Student Aid,3,1353.53,0
443,443,39,270051.56,3.132,25,300,Professional Student Loan,Carleton University,Ottawa,Ontario,389117.4242217886,119065.8642217886,69.4,2020-11-02,2022-01-01,2045-11-02,228004.57,Active,Provincial Student Aid,5,1299.23,0
444,444,40,246280.44,3.945,20,240,Student Loan,University of Alberta,Edmonton,Alberta,282007.2048620046,35726.76486200461,87.33,2026-03-02,2026-04-14,2046-03-02,246280.44,In Grace Period,Canada Student Loans Program,3,1485.28,12
445,445,28,156479.6,8.576,15,180,Parent PLUS Loan,University of Saskatchewan,Saskatoon,Saskatchewan,191585.7019172603,35106.1019172603,81.68,2021-11-02,2023-09-07,2036-11-02,128917.49,Active,Canada Student Loans Program,4,1547.9,0
446,446,4,126289.68,6.809,15,180,Private Education Loan,York University,Toronto,Ontario,192215.48476839683,65925.80476839683,65.7,2023-04-02,2023-05-01,2038-04-02,110160.48,Active,TD Student Line of Credit,4,1121.68,0
447,447,16,306324.15,5.535,25,300,Private Education Loan,University of Toronto,Toronto,Ontario,347648.0159619749,41323.865961974894,88.11,2025-09-02,2025-11-13,2050-09-02,306324.15,In Grace Period,National Bank of Canada,5,1887.51,12
448,448,38,289021.53,11.931,20,240,Private Education Loan,University of Saskatchewan,Saskatoon,Saskatchewan,369042.10041180754,80020.57041180751,78.32,2024-08-02,2024-09-14,2044-08-02,282532.04,Active,Bank of Montreal,4,3168.48,0
449,449,17,156114.85,5.208,15,180,Education Line of Credit,McGill University,Montreal,Quebec,208784.50627324733,52669.656273247325,74.77,2021-05-02,2022-09-04,2036-05-02,117613.31,Active,National Bank of Canada,3,1251.53,0
450,450,36,60542.93,7.431,25,300,Education Line of Credit,Simon Fraser University,Burnaby,British Columbia,92431.72544972948,31888.795449729478,65.5,2021-05-02,2024-09-08,2046-05-02,56181.22,Active,RBC Student Banking,2,444.69,6
451,451,31,79563.05,9.714,20,240,Private Education Loan,University of Calgary,Calgary,Alberta,117110.46157686971,37547.41157686971,67.94,2025-04-02,2025-06-21,2045-04-02,78198.69,Active,Scotiabank Student Line of Credit,2,752.79,0
452,452,19,128385.87,4.771,25,300,Student Loan,Queen's University,Kingston,Ontario,208669.4707495223,80283.6007495223,61.53,2023-07-02,2023-08-20,2048-07-02,122041.38,Active,TD Canada Trust,4,733.5,6
453,453,15,112094.16,4.785,20,240,Professional Student Loan,Simon Fraser University,Burnaby,British Columbia,140733.82191188086,28639.66191188086,79.65,2025-07-02,2025-08-04,2045-07-02,112094.16,In Grace Period,TD Canada Trust,2,726.52,12
454,454,36,236091.64,5.479,20,240,Professional Student Loan,Dalhousie University,Halifax,Nova Scotia,288989.07918122393,52897.43918122392,81.7,2025-10-02,2025-12-15,2045-10-02,232794.46,Active,Bank of Nova Scotia,5,1621.25,0
455,455,2,156907.04,4.973,25,300,Student Loan,University of Calgary,Calgary,Alberta,204329.76571506303,47422.72571506302,76.79,2025-11-02,2025-12-18,2050-11-02,155573.29,Active,Provincial Student Aid,3,914.8,0
456,456,38,185549.49,10.418,20,240,Parent PLUS Loan,University of Waterloo,Waterloo,Ontario,216660.5379311976,31111.047931197623,85.64,2023-10-02,2024-09-12,2043-10-02,181062.2,Active,Canada Student Loans Program,3,1842.28,12
457,457,20,204727.89,4.352,20,240,Professional Student Loan,York University,Toronto,Ontario,253295.2470023856,48567.35700238557,80.83,2020-09-02,2023-05-02,2040-09-02,164127.03,Active,TD Canada Trust,3,1278.91,0
458,458,8,155216.2,11.915,25,300,Private Education Loan,University of Victoria,Victoria,British Columbia,209652.73978977688,54436.53978977687,74.03,2020-07-02,2022-05-07,2045-07-02,148681.41,Active,Scotiabank Student Line of Credit,3,1625.03,12
459,459,14,239096.22,5.455,25,300,Graduate Student Loan,University of Calgary,Calgary,Alberta,340551.8955510849,101455.67555108489,70.21,2021-05-02,2024-01-08,2046-05-02,219498.88,Active,TD Student Line of Credit,5,1461.84,12
460,460,40,252970.29,3.931,20,240,Student Loan,University of Manitoba,Winnipeg,Manitoba,361397.6572124915,108427.36721249149,70.0,2025-11-02,2026-01-02,2045-11-02,252970.29,In Grace Period,Bank of Nova Scotia,5,1523.77,6
461,461,13,240106.04,5.496,20,240,Professional Student Loan,University of Alberta,Edmonton,Alberta,326097.6597894379,85991.61978943789,73.63,2020-07-02,2023-01-02,2040-07-02,199205.42,Active,Canada Student Loans Program,5,1651.12,6
462,462,34,158915.6,5.18,20,240,Education Line of Credit,NAIT,Edmonton,Alberta,180122.12155886577,21206.52155886576,88.23,2022-03-02,2024-01-02,2042-03-02,138302.7,Active,Scotiabank Student Line of Credit,3,1064.64,0
463,463,27,193840.72,7.537,20,240,Education Line of Credit,University of Ottawa,Ottawa,Ontario,292453.7622051188,98613.04220511878,66.28,2025-01-02,2025-03-18,2045-01-02,192788.72,Active,Royal Bank of Canada,3,1565.96,12
464,464,29,169835.87,6.22,25,300,Education Line of Credit,NAIT,Edmonton,Alberta,237212.95771140285,67377.08771140286,71.6,2019-12-02,2022-09-10,2044-12-02,147488.57,Active,Canada Student Loans Program,5,1117.21,0
